id,p,theta,beta,nphe,ein,eout
11,0.61326,0.374421,1.00387,86,0.110323,0.0233921
11,0.426642,0.719187,1.01674,0,0,0
11,0.317693,0.751666,1.00202,0,0,0
11,0.279545,0.701446,1.01386,0,0,0
11,0.850996,0.550813,1.02479,0,0.105745,0.0495766
11,0.231937,1.05985,1.01639,0,0,0
11,0.416419,0.631645,1.01725,0,0,0
11,0.34638,0.436181,1.01087,0,0,0
11,0.633707,0.294035,0.981206,77,0.0856947,0.0362097
11,0.347448,0.334805,0.980487,0,0,0
11,0.601358,0.709727,1.0022,49,0,0
11,0.269322,0.306506,0.98366,0,0,0
11,0.333867,0.260296,1.00309,0,0,0
11,1.39193,0.458531,1.01821,97,0.274113,0.0955825
11,0.284581,0.344657,0.981002,0,0,0
11,0.30518,0.724142,1.01882,0,0,0
11,0.546426,0.390812,0.986506,0,0.104143,0.0285649
11,1.41726,0.334606,0.987552,89,0.148409,0.192401
11,0.289311,0.700269,0.996199,0,0,0
11,0.318456,0.426598,1.00049,0,0,0
11,0.256657,0.477049,1.0024,0,0,0
11,0.365454,0.505815,0.994502,7,0,0
11,0.934005,0.323757,0.992286,80,0.148043,0.0679332
11,0.55314,0.30747,1.00527,33,0.0826734,0
11,0.696117,0.149694,0.987206,46,0.164843,0
11,0.319982,0.805846,1.00811,0,0,0
11,0.334173,0.988135,1.01434,0,0,0
11,0.453498,0.339728,1.00213,0,0.0323644,0
11,0.487831,0.186013,1.00546,0,0.0946212,0
11,0.234073,0.477623,0.975045,0,0,0
11,1.71649,0.255698,0.99864,109,0.267613,0.123186
11,0.855116,0.175113,0.990446,0,0.108995,0.0882582
11,0.633707,0.310664,0.98767,77,0.119615,0.0237125
11,0.416876,0.665185,0.988593,0,0,0
11,0.426032,0.421568,0.993867,0,0,0
11,0.649882,0.5443,0.964336,113,0.114351,0.0359808
11,0.867933,0.329228,1.00791,185,0.103044,0.112016
11,0.54078,0.233684,0.989101,7,0.111513,0
11,0.242466,0.618799,1.01304,131,0,0
11,0.261234,0.6324,1.00405,0,0,0
11,0.492561,0.613528,0.997311,0,0,0
11,0.246281,0.872597,1.00708,0,0,0
11,0.49073,0.277996,0.991945,0,0.11751,0
11,0.750439,0.532804,1.0132,58,0.143603,0
11,0.556191,0.335097,0.989337,28,0.124605,0
11,0.464485,0.175605,0.998881,0,0.0695354,0
11,0.826886,0.165124,1.01232,15,0.189471,0.165255
11,0.536202,0.829536,0.989849,0,0,0
11,0.585031,0.290585,0.99253,23,0.148226,0
11,0.229343,0.562513,1.0193,14,0,0
11,0.331273,0.279559,1.00683,0,0,0
11,0.230259,0.492323,0.879832,0,0,0
11,0.429389,0.277687,1.0008,0,0,0
11,0.705272,0.269137,0.999303,14,0.137789,0
11,0.267491,0.659591,1.01926,0,0,0
11,0.879835,0.430801,1.00522,64,0.175372,0
11,0.364385,0.149177,0.988421,0,0,0
11,0.39704,0.426603,1.00913,0,0,0
11,0.823224,0.282756,0.98339,32,0.172168,0
11,0.325322,0.783516,0.996646,140,0,0
11,0.274662,0.510714,1.02618,0,0,0
11,1.30236,0.28253,1.01658,51,0.265644,0.0837262
11,0.436561,0.376552,1.0168,0,0,0
11,0.384833,0.566734,0.986915,0,0,0
11,0.567025,0.446273,0.996183,0,0.0744335,0.0524605
11,0.555123,0.313494,0.999677,16,0.103639,0
11,0.699626,0.361693,0.987308,14,0.211673,0
11,0.695506,0.314045,1.00325,35,0.117006,0.0352483
11,0.289311,1.00658,0.998525,0,0,0
11,0.550393,0.482446,0.981773,0,0.129274,0
11,0.316625,0.216417,0.989088,0,0,0
11,0.530404,0.383073,1.00163,26,0.111055,0.0328222
11,0.30045,0.669001,0.988958,86,0,0
11,0.352789,0.976677,1.00293,84,0,0
11,0.582132,0.267371,1.01526,0,0.104005,0
11,0.320287,0.511221,0.997952,0,0,0
11,0.470283,0.531283,0.996517,0,0,0
11,0.745861,0.231711,1.00162,72,0.162417,0.0330968
11,0.365454,0.297415,1.00016,85,0,0
11,0.704814,0.601296,0.991283,130,0,0
11,0.485542,0.549545,1.00754,22,0,0
11,0.407721,0.352063,1.00406,48,0,0
11,1.30755,0.22649,1.01252,10,0.291142,0
11,0.298161,0.942456,1.00987,0,0,0
11,0.736095,0.326622,0.982463,0,0.133761,0.0742046
11,0.759441,0.3539,0.981811,27,0.154772,0
11,0.949111,0.422265,1.00844,79,0.225406,0
11,0.481422,0.45204,1.00276,0,0,0
11,0.662394,0.298548,1.0099,6,0.125017,0.029572
11,0.347601,0.463878,1.02784,0,0,0
11,0.385901,0.271777,0.989809,0,0,0
11,0.439918,0.279133,0.973552,0,0,0
11,0.48661,0.770002,1.00015,0,0,0
11,0.401923,0.393426,1.01205,0,0,0
11,0.708629,0.336417,0.999322,62,0.113298,0.0366674
11,0.21561,0.522587,0.983193,0,0,0
11,0.509041,0.21395,0.993358,0,0.0725567,0
11,1.50958,0.214522,0.994473,10,0.202106,0.124514
11,1.18318,0.301387,1.00083,65,0.243671,0
11,0.229801,1.00462,1.01655,0,0,0
11,0.283207,0.419259,1.00262,103,0,0
11,0.376287,0.588689,1.01952,0,0,0
11,0.595407,0.338705,1.00166,85,0.086244,0.0388647
11,1.00557,0.587611,1.00845,52,0.19057,0.0732891
11,0.431525,0.877867,1.00862,0,0,0
11,0.291752,0.598546,0.997932,0,0,0
11,0.256504,1.06485,0.998789,0,0,0
11,0.553597,0.626029,0.988471,0,0,0
11,0.603189,0.546264,0.992173,33,0,0
11,0.583505,0.475016,1.01594,40,0.120211,0
11,1.31975,0.398954,1.00982,104,0.214099,0.131197
11,0.980697,0.307622,0.977891,55,0.141314,0.0516365
11,0.316472,0.313489,0.978691,0,0,0
11,0.28748,0.338217,1.00408,0,0,0
11,0.290532,0.87482,1.01863,0,0,0
11,0.237125,0.604034,0.984715,0,0,0
11,0.37995,0.330655,0.998594,0,0,0
11,0.306249,0.699896,0.997817,0,0,0
11,0.951553,0.480001,1.01132,95,0.107439,0.0535592
11,0.429236,0.23464,0.985097,0,0,0
11,0.585031,0.379885,0.992755,0,0.0910964,0
11,0.222324,0.721035,1.00246,0,0,0
11,0.34226,0.179716,1.02386,0,0,0
11,0.6598,0.292779,1.00272,8,0.126848,0
11,1.0399,0.265285,1.01207,99,0.0914168,0.135409
11,0.975357,0.163235,1.0209,14,0.144884,0.0694438
11,0.501564,0.452102,0.984825,0,0.0609751,0
11,0.505074,1.09694,1.00672,0,0,0
11,0.230564,0.415261,1.01877,116,0,0
11,0.361028,0.33707,1.00827,0,0,0
11,1.26131,0.2985,1.01036,120,0.246647,0.0731518
11,0.758068,0.123081,0.994663,21,0.0811627,0.0868849
11,0.56321,1.0694,1.00794,13,0,0
11,0.312047,0.791403,1.00664,71,0,0
11,0.486152,0.235122,0.990655,0,0.116457,0
11,0.71519,0.20338,1.00244,22,0.143465,0.0213321
11,0.415351,0.510506,1.01371,0,0,0
11,0.821851,0.55887,0.97793,97,0.186267,0
11,0.23331,0.386576,1.00687,0,0,0
11,0.992905,0.214488,0.97993,0,0.163516,0.0493935
11,0.560464,0.310626,0.992558,11,0.126802,0
11,0.382696,1.10693,1.00169,0,0,0
11,0.830243,0.501195,1.00531,124,0.193866,0.0818494
11,0.636606,0.583006,0.990473,0,0,0
11,0.546883,0.577886,0.993672,0,0,0
11,0.311894,0.721999,1.00894,0,0,0
11,0.845502,0.212803,1.00902,132,0.126986,0.196521
11,0.259709,0.977462,0.974505,9,0,0
11,0.280461,0.273837,0.999748,82,0,0
11,0.321202,0.197931,1.00986,0,0,0
11,0.771649,0.593853,1.00092,0,0.0902724,0.0301213
11,0.217594,0.564657,0.988194,0,0,0
11,0.396429,0.291084,1.00476,0,0,0
11,0.501106,0.272632,1.0093,0,0.0869764,0
11,0.695354,0.189645,1.04038,3,0.159991,0.0253147
11,0.785077,0.379382,1.0055,186,0.162463,0
11,0.33051,0.476597,0.993181,0,0,0
11,0.251926,1.41966,0.995694,0,0,0
11,0.665446,0.148358,1.00219,0,0.119158,0.0462806
11,0.615854,0.501502,0.998838,72,0.104692,0.0590982
11,0.233005,0.397708,0.999615,0,0,0
11,0.246281,0.273736,0.999961,0,0,0
11,0.214237,0.904227,1.01323,0,0,0
11,0.298924,0.845505,0.996806,45,0,0
11,0.644083,0.348954,1.00789,6,0.149279,0.055436
11,0.375525,0.177518,0.986776,0,0,0
11,0.606241,0.571212,1.01574,29,0,0
11,0.670481,0.231455,0.981116,90,0.118425,0
11,0.392615,0.314105,1.01138,0,0,0
11,0.343328,1.41966,0.972335,0,0,0
11,0.488594,0.88337,1.00022,0,0,0
11,0.242771,0.934444,0.998574,98,0,0
11,0.820478,0.320894,0.999599,174,0.173083,0.0559854
11,0.232547,0.988968,1.01597,0,0,0
11,0.525216,0.193818,1.0216,0,0.114122,0
11,0.525979,0.433282,1.00756,81,0.113069,0
11,0.220035,0.542453,0.985087,0,0,0
11,0.886702,0.532057,0.993943,154,0.173632,0
11,0.210117,0.53431,1.00247,0,0,0
11,1.58984,0.203382,0.984256,5,0.327306,0.0730602
11,0.765087,0.251806,1.00235,65,0.0992447,0.0756237
11,0.446479,0.165797,1.00186,0,0,0
11,0.262608,0.289043,0.982881,0,0,0
11,0.291447,0.654937,0.987616,53,0,0
11,0.695201,0.456253,1.01506,24,0.0693065,0.0574502
11,0.220035,0.743616,1.01577,0,0,0
11,0.55024,0.164118,1.00539,0,0.104692,0
11,0.334325,0.573388,1.01001,0,0,0
11,0.222782,0.82724,0.997576,0,0,0
11,0.227054,0.624749,1.00279,0,0,0
11,0.946365,0.389022,1.00792,9,0.147173,0.0843214
11,0.382849,0.743008,1.00327,0,0,0
11,0.228275,0.375489,0.989209,0,0,0
11,0.573587,0.414373,0.990317,0,0.104921,0
11,0.482643,0.845341,1.00509,0,0,0
11,0.713207,0.394909,1.02448,159,0.116045,0.0417945
11,1.14351,0.580498,0.999386,172,0.211124,0.0352483
11,0.783246,0.474394,1.00554,59,0.136965,0
11,0.30106,0.934818,0.98803,0,0,0
11,0.471199,0.629369,1.01387,0,0,0
11,0.311742,0.746824,1.00683,0,0,0
11,0.321813,1.83338,0.973628,0,0,0
11,0.298772,0.380861,1.0129,0,0,0
11,0.671855,0.294568,0.990257,5,0.0699016,0.0694896
11,1.17311,0.547552,0.987653,157,0.264591,0.0579995
11,0.906538,0.401384,0.991236,124,0.20499,0
11,0.690166,0.266314,0.995167,47,0.155917,0.0376745
11,0.26154,0.517168,1.00733,0,0,0
11,0.328679,0.297081,0.987876,0,0,0
11,0.472114,0.205982,0.99483,0,0.0992905,0
11,1.07027,0.330984,0.971637,66,0.2336,0.0635843
11,0.309758,0.956063,1.00295,0,0,0
11,0.289464,0.436882,0.994588,0,0,0
11,0.224002,0.511863,0.993275,0,0,0
11,1.17067,0.348659,0.987809,116,0.306889,0.0969558
11,0.644083,0.38669,0.98034,7,0.125521,0
11,0.443122,0.182266,1.00115,0,0,0
11,0.398871,0.415214,0.991571,0,0,0
11,0.475319,0.192922,1.01527,0,0.0726024,0
11,0.385748,0.609909,0.984043,0,0,0
11,0.40177,0.128002,1.00764,0,0,0
11,0.310369,0.399396,0.981397,0,0,0
11,0.223239,0.765075,1.00778,0,0,0
11,0.375067,0.530681,0.996711,51,0,0
11,0.614328,0.197229,1.00428,52,0.126665,0
11,0.488441,0.701288,0.99612,0,0,0
11,0.305028,0.387381,0.971138,0,0,0
11,0.246281,0.831503,1.0018,76,0,0
11,0.273136,0.403261,0.982679,154,0,0
11,0.683757,0.375652,1.00985,177,0.0875257,0
11,0.2121,1.09862,0.989129,41,0,0
11,0.217746,0.472965,0.988882,0,0,0
11,0.763867,0.423531,0.998278,82,0.147814,0
11,0.325933,1.24848,1.00545,0,0,0
11,0.234531,0.630853,0.983806,0,0,0
11,0.38941,0.529806,0.989421,0,0,0
11,0.316167,0.550182,0.994386,0,0,0
11,1.09209,0.397658,1.01318,104,0.13344,0.144244
11,0.299382,0.982606,1.00119,0,0,0
11,1.61349,0.326555,1.02164,44,0.271366,0.0971389
11,0.781415,0.379591,1.00048,34,0.148409,0
11,0.39765,0.747426,1.01482,0,0,0
11,0.764172,0.443095,1.00915,96,0.149645,0
11,0.283055,0.524122,0.99966,0,0,0
11,0.542458,0.305181,1.01955,0,0.0747997,0.0227512
11,0.539254,0.491292,1.00434,0,0,0
11,0.682078,0.377551,0.990862,161,0.146349,0
11,0.935836,0.250476,1.00805,23,0.137789,0.0538338
11,0.305028,0.630492,0.986404,0,0,0
11,0.626078,0.237584,0.993251,19,0.0880293,0
11,1.65789,0.240144,0.989573,61,0.143053,0.27155
11,0.262913,0.367933,1.00966,0,0,0
11,0.342107,0.480996,1.00819,13,0,0
11,0.55787,0.436992,0.978801,0,0.0310826,0
11,0.26688,0.465265,1.01737,0,0,0
11,0.306706,0.547224,0.987851,0,0,0
11,0.632334,0.447732,0.996543,22,0.155962,0
11,0.484779,0.342331,0.977029,89,0.0999771,0
11,0.272221,0.308234,0.985034,46,0,0
11,0.371862,0.379413,1.01049,0,0,0
11,0.440375,1.17328,0.992608,0,0,0
11,0.534218,0.29361,0.993755,33,0.110231,0
11,0.325628,0.617552,0.998672,0,0,0
11,0.21149,0.688036,0.990827,0,0,0
11,0.48539,0.62565,0.986089,0,0,0
11,0.272221,0.650013,0.993983,0,0,0
11,0.8159,0.242077,1.00686,90,0.173175,0
11,0.278477,0.805428,0.98684,37,0,0
11,0.366522,0.360631,1.01689,59,0,0
11,0.394751,0.177896,0.992112,0,0,0
11,0.272984,0.632239,0.996189,0,0,0
11,0.314336,0.224734,0.99457,0,0,0
11,0.722667,0.303106,0.99946,65,0.140032,0.0318151
11,0.234836,0.446662,0.987226,0,0,0
11,2.25559,0.250345,0.98774,76,0.25745,0.277363
11,0.447089,0.797138,1.04724,15,0,0
11,0.299687,0.243569,0.969826,0,0,0
11,1.205,0.653481,1.00771,19,0.221057,0.0681163
11,0.23209,0.349263,1.0189,0,0,0
11,0.359045,0.688773,1.0009,0,0,0
11,0.475471,0.577782,0.987484,0,0,0
11,1.12886,0.641981,0.988023,61,0.225818,0.0365759
11,0.211185,0.648577,1.00469,0,0,0
11,0.305638,0.752832,1.01461,0,0,0
11,0.334325,0.55276,1.01869,0,0,0
11,1.64141,0.185124,1.00924,72,0.136004,0.192355
11,0.253147,0.357797,0.990735,0,0,0
11,0.344244,0.374425,0.997768,37,0,0
11,0.25742,0.605014,0.990356,0,0,0
11,0.444495,0.729265,1.00049,0,0,0
11,1.19142,0.510769,0.996673,81,0.248524,0.0302129
11,0.36408,0.372737,1.02814,0,0,0
11,0.4477,0.44796,0.993163,0,0,0
11,0.337072,0.311511,1.0194,0,0,0
11,0.90547,0.255444,0.997173,46,0.190295,0
11,0.517586,0.367874,0.992801,0,0.0970474,0
11,0.391699,0.475004,1.01006,139,0,0
11,1.28664,0.404487,1.00201,0,0.254429,0.0479744
11,0.26566,0.477975,1.01516,30,0,0
11,0.650034,0.267921,0.992003,43,0.118471,0
11,1.16732,0.190325,0.998807,72,0.205173,0.0968185
11,0.30808,0.905525,0.996479,0,0,0
11,0.348669,0.390669,1.01481,0,0,0
11,0.810407,0.517216,0.988958,68,0.143282,0.0450446
11,0.435492,0.354819,1.00546,0,0,0
11,1.07958,0.445941,0.983314,35,0.145205,0.0631266
11,0.401007,0.259123,1.01304,0,0,0
11,0.813916,0.165786,1.01029,0,0.223575,0.0303044
11,0.431525,0.59797,1.0035,11,0,0
11,0.398871,0.324169,0.998749,0,0,0
11,0.350652,0.584558,0.977629,0,0,0
11,0.263676,0.561739,1.00278,0,0,0
11,0.282139,0.521327,0.99755,0,0,0
11,1.32967,0.139337,0.998557,51,0.195148,0.0890364
11,1.09865,0.257298,1.00286,28,0.189792,0.0600137
11,0.896773,0.436532,1.00522,181,0.185351,0
11,0.21912,0.379496,0.981404,0,0,0
11,0.643778,0.521327,1.01613,0,0.154543,0
11,0.396429,0.294791,1.00444,0,0,0
11,0.640116,0.31916,0.997028,46,0.131746,0
11,0.895094,0.259186,0.995817,93,0.148547,0
11,1.2401,0.486141,0.998912,86,0.252552,0
11,1.86481,0.224317,0.988611,0,0.174456,0.156054
11,0.370947,0.538189,1.02707,0,0,0
11,0.51545,0.305362,1.00549,0,0.130236,0
11,0.55848,0.758966,1.00464,0,0,0
11,0.657206,0.39659,0.993277,0,0.125475,0
11,0.477302,1.66237,1.01387,0,0,0
11,0.621347,0.231902,1.00847,34,0.138476,0
11,1.019,0.256998,1.01353,38,0.133989,0.0479744
11,0.728923,0.22698,0.978233,37,0.15935,0
11,0.790417,0.542791,0.992188,118,0.098146,0
11,0.299382,0.36586,1.00159,0,0,0
11,0.284581,0.561949,0.984306,124,0,0
11,0.217288,0.586995,0.986174,0,0,0
11,1.09071,0.367167,1.00878,16,0.249897,0.0336461
11,0.247807,0.489353,1.02009,0,0,0
11,0.448463,0.486571,1.01336,0,0,0
11,0.344854,0.591671,1.00309,0,0,0
11,0.479438,0.1929,0.998867,0,0.0819409,0
11,0.551003,0.378866,0.99263,42,0.121218,0
11,0.985275,0.628776,1.00822,19,0.237812,0
11,0.94667,0.375489,1.03623,286,0.222477,0.0393225
11,0.254063,0.612194,1.02603,0,0,0
11,0.913405,0.219371,1.00146,27,0.167315,0.0333257
11,0.23621,0.478347,1.019,0,0,0
11,0.751812,0.258032,1.00385,15,0.142962,0
11,1.91241,0.331653,0.993503,126,0.264088,0.104234
11,0.704509,0.428527,0.967119,76,0.139391,0
11,0.834974,0.286332,0.987058,41,0.114488,0.0668345
11,0.588235,0.525747,1.00507,0,0,0
11,0.232395,0.343799,1.02406,0,0,0
11,0.348058,0.494261,0.995672,15,0,0
11,0.344701,0.438132,1.00523,0,0,0
11,0.217899,0.469558,1.00836,0,0,0
11,1.26375,0.190622,0.999712,9,0.200458,0.0740215
11,1.59731,0.232319,0.9769,15,0.256901,0.0779126
11,0.363317,0.493189,0.974432,0,0,0
11,0.504921,0.420986,1.00606,0,0.0871595,0
11,0.387732,0.42795,1.00148,0,0,0
11,0.264439,1.00914,0.9913,0,0,0
11,0.33463,1.38129,0.992984,0,0,0
11,0.576638,0.472428,0.980133,22,0.131289,0
11,0.68101,0.332038,0.998808,60,0.125383,0
11,0.47303,0.458858,0.995765,0,0,0
11,0.912337,0.207486,1.00379,47,0.193088,0
11,0.840467,0.357414,0.99722,88,0.0889906,0.0915999
11,0.230869,1.24726,0.982268,0,0,0
11,0.846265,0.340311,0.993502,91,0.140261,0
11,0.525368,0.657933,0.977305,0,0,0
11,1.5317,0.281143,1.00697,15,0.268711,0.0935225
11,0.395209,0.538621,0.999985,0,0,0
11,0.269627,0.763378,0.989797,0,0,0
11,0.288701,1.029,1.00448,0,0,0
11,0.211032,0.469959,1.00998,0,0,0
11,0.418402,0.793127,1.00105,0,0,0
11,0.240482,0.539359,0.968384,0,0,0
11,2.64103,0.301911,1.00721,39,0.409796,0.203983
11,0.78294,0.350826,1.01199,0,0.144244,0
11,0.347906,0.866882,0.994219,0,0,0
11,0.228885,1.05265,0.976325,0,0,0
11,0.384527,0.493617,0.992467,0,0,0
11,1.65637,0.131328,1.01226,0,0.247517,0.107439
11,0.564584,0.564214,0.987873,106,0,0
11,0.237125,1.21138,1.00739,0,0,0
11,0.289616,0.268488,0.991068,0,0,0
11,1.00145,0.190728,1.00292,57,0.160449,0
11,0.30106,0.974532,1.02913,0,0,0
11,0.326543,1.32042,1.00668,0,0,0
11,0.938582,0.171357,0.983914,79,0.139574,0
11,1.22347,0.816493,0.993985,0,0,0
11,0.343175,0.578348,1.01256,0,0,0
11,0.81529,0.304763,1.00915,11,0.171069,0
11,0.624704,0.525597,1.0049,42,0.0676585,0.0500343
11,0.216831,0.282749,1.01364,0,0,0
11,0.268101,0.412556,1.00416,0,0,0
11,0.278325,1.23688,1.01567,0,0,0
11,0.343175,1.19502,0.990323,31,0,0
11,0.50309,0.282508,1.01167,0,0.0747539,0
11,0.239261,0.459838,1.01704,54,0,0
11,0.320897,0.469307,0.985013,0,0,0
11,0.284733,0.504559,1.00019,0,0,0
11,0.584573,0.384757,1.01104,0,0.12639,0
11,0.923018,0.370228,0.996727,56,0.155688,0.0320439
11,1.35348,0.33993,0.987927,65,0.316548,0.0307164
11,0.328374,0.419787,1.00024,0,0,0
11,0.232395,0.3524,1.0113,0,0,0
11,0.361028,0.323883,1.00375,0,0,0
11,0.725109,0.219443,1.00293,57,0.120943,0.0336461
11,0.669108,0.270029,1.01146,72,0.124514,0.0308995
11,0.611429,0.409206,0.992302,66,0.131792,0
11,0.227512,0.61554,0.987083,0,0,0
11,0.290074,0.724124,1.00467,0,0,0
11,0.29984,0.157169,0.994726,0,0,0
11,0.267948,0.62367,1.01868,0,0,0
11,0.268101,0.602889,0.990168,0,0,0
11,0.460822,0.39344,1.01459,0,0,0
11,0.515145,0.135908,1.00186,0,0.12781,0
11,0.776074,0.0949175,1.00645,14,0.0940261,0.0853285
11,0.242008,0.446001,1.01906,0,0,0
11,1.58755,0.186322,0.988584,149,0.0496681,0.353674
11,0.25742,0.690447,0.994392,0,0,0
11,0.821393,1.015,0.979784,0,0,0
11,0.61326,0.301199,1.00877,25,0.102586,0.090135
11,0.652934,0.660522,1.00823,0,0,0
11,0.575723,0.235813,1.00138,33,0.1019,0
11,0.292973,0.798854,0.983465,0,0,0
11,0.320287,0.220238,0.989166,0,0,0
11,0.647898,0.157736,0.98931,76,0.103777,0.0401923
11,0.732586,0.662509,1.00088,0,0,0
11,0.225681,0.68158,0.991331,0,0,0
11,0.341039,0.960869,0.984564,19,0,0
11,0.498817,0.386341,1.00431,125,0.0847334,0.0348821
11,1.81552,0.147909,0.992019,43,0.265232,0.152163
11,0.225834,0.63308,1.01094,0,0,0
11,0.459144,0.558172,1.01806,0,0,0
11,0.271458,0.463889,0.99108,75,0,0
11,0.221866,0.519601,1.02551,0,0,0
11,0.215915,1.25738,1.01275,0,0,0
11,0.657053,0.370861,0.986321,56,0.110552,0.0336461
11,0.760204,0.454474,0.989111,70,0.132158,0
11,0.417945,0.309686,1.01075,146,0,0
11,0.225834,1.06805,1.00274,0,0,0
11,0.221103,0.639439,0.985419,0,0,0
11,0.768139,0.463063,1.01076,50,0.136095,0
11,1.08476,0.36932,1.00457,12,0.239048,0.0505379
11,0.236057,0.513055,1.00258,0,0,0
11,0.535286,0.493273,1.00462,0,0.0798352,0
11,0.325628,0.725527,0.972633,0,0,0
11,0.268864,0.722972,1.0123,58,0,0
11,0.85481,0.298139,0.997996,119,0.182742,0
11,0.225986,1.03983,0.991645,0,0,0
11,1.83978,0.223964,1.02162,9,0.161959,0.28542
11,0.429847,0.371748,1.02114,0,0,0
11,0.918135,0.252098,0.979275,33,0.175097,0.0484779
11,0.278935,0.475682,1.00197,0,0,0
11,0.758831,0.124975,0.982284,0,0.125933,0.0337377
11,0.80705,0.117188,0.984811,29,0.139712,0
11,1.44503,0.49173,1.00334,144,0.182376,0.127077
11,0.773938,0.350272,0.997571,78,0.164935,0
11,0.371557,1.18352,1.00492,0,0,0
11,0.242618,0.352687,0.984002,0,0,0
11,1.0428,0.166315,0.990223,43,0.209979,0.0288853
11,0.923781,0.372043,1.0017,24,0.125612,0.0673381
11,0.30106,0.380545,0.979626,0,0,0
11,1.88373,0.233449,0.98879,81,0.320348,0.110369
11,0.940719,0.343956,0.997157,57,0.213733,0
11,0.759441,0.197516,1.00366,31,0.139528,0.039826
11,0.594186,0.310376,1.00201,4,0.130144,0
11,0.334783,1.07326,0.98338,0,0,0
11,0.446937,1.01832,0.979009,0,0,0
11,0.210727,0.901484,0.990117,9,0,0
11,0.328374,0.441613,1.00732,0,0,0
11,0.332799,1.13347,0.988172,0,0,0
11,0.222324,0.302863,0.995804,89,0,0
11,1.14977,0.216507,1.00893,20,0.219089,0.0911421
11,0.23331,0.988631,0.970954,0,0,0
11,0.599069,0.227868,0.99632,0,0.0898604,0
11,0.289158,0.506323,0.990486,0,0,0
11,0.829175,0.42822,0.979246,118,0.144472,0.0756695
11,0.337377,0.810922,0.995187,0,0,0
11,0.240177,0.984148,0.983944,91,0,0
11,1.85595,0.476008,0.993023,130,0.225086,0.162325
11,1.54131,0.230303,1.00159,48,0.204166,0.195285
11,0.679332,0.316724,0.992116,76,0.0712749,0.079469
11,0.353246,0.485956,1.00634,0,0,0
11,0.450752,0.385609,1.01726,0,0,0
11,0.547494,0.659533,0.981621,0,0,0
11,0.331884,0.352242,0.991089,40,0,0
11,0.601511,0.386163,0.991545,30,0.111192,0
11,1.51034,0.169074,0.991917,41,0.326528,0
11,0.515297,0.450212,1.00936,0,0.111971,0
11,0.217288,0.283314,1.00101,0,0,0
11,0.310216,0.618644,0.987501,0,0,0
11,0.603952,0.301203,1.00051,66,0.0828565,0.0393683
11,0.227512,0.321603,1.00197,0,0,0
11,0.430304,0.296571,0.992663,0,0,0
11,0.428321,0.226607,0.997914,51,0,0
11,0.59617,0.25052,1.02141,55,0.0933852,0.0396887
11,1.30282,0.261207,0.991471,42,0.167773,0.0947585
11,1.30205,0.228934,0.990381,62,0.217441,0.0710918
11,1.38674,0.285881,1.03496,0,0.194644,0.119753
11,0.415351,0.458823,1.00529,0,0,0
11,1.03868,0.148083,1.03283,317,0.212909,0.0628977
11,0.586404,0.404095,0.989871,14,0.146807,0
11,0.973983,0.243685,1.01151,29,0.201282,0.0271
11,0.363317,0.194301,1.01089,0,0,0
11,0.413825,0.469005,1.02164,9,0,0
11,0.754559,0.28629,1.00965,43,0.118105,0.0711833
11,0.314336,0.359446,1.00206,0,0,0
11,0.313268,0.544311,1.00515,0,0,0
11,0.232395,0.433348,1.00336,0,0,0
11,0.22797,0.329879,0.980259,0,0,0
11,0.608072,0.431616,0.987565,89,0.082948,0.0575875
11,1.41711,0.241922,0.996533,59,0.304601,0.0422065
11,0.219883,0.459926,0.996199,0,0,0
11,0.221256,1.1224,0.988138,0,0,0
11,0.292668,0.506643,0.999396,0,0,0
11,0.58793,0.382579,0.99488,106,0.086656,0.04477
11,0.221103,0.330761,0.996462,0,0,0
11,0.546731,0.246949,0.990661,0,0.156558,0
11,1.579,0.352288,1.00921,52,0.25452,0.0796063
11,0.330358,1.12276,1.00749,0,0,0
11,2.29572,0.288032,1.00632,64,0.303273,0.250309
11,0.222171,0.666077,1.00105,0,0,0
11,0.340124,0.439167,1.00539,0,0,0
11,0.62211,0.373254,1.00584,61,0.122866,0
11,0.51957,0.419888,1.00025,0,0.0869764,0
11,0.321813,0.777809,1.00166,0,0,0
11,0.311437,1.07003,1.02795,0,0,0
11,0.434119,0.279301,0.998783,0,0,0
11,0.418402,0.676959,1.00855,0,0,0
11,0.320897,0.849968,1.02784,0,0,0
11,0.63035,0.470944,1.00671,33,0.0871595,0.0647746
11,0.545052,0.275779,0.996501,8,0,0
11,0.794232,0.499723,0.996295,121,0.112703,0.0441291
11,0.779431,0.495019,1.00007,88,0.130968,0.054612
